,param_logreg__C,param_logreg__class_weight,param_logreg__max_iter,param_logreg__penalty,param_logreg__solver,param_logreg__tol,mean_test_score,std_test_score,name
16583,100,"{0: 1, 1: 4, 2: 1}",100,,sag,0.1,0.702483164983165,0.004201698631451438,no_smote_logreg
16584,100,"{0: 1, 1: 4, 2: 1}",100,,sag,1,0.6838594276094276,0.009795553317043413,no_smote_logreg
16585,100,"{0: 1, 1: 4, 2: 1}",100,,saga,0.0001,0.7046927609427609,0.004185330440553101,no_smote_logreg
16586,100,"{0: 1, 1: 4, 2: 1}",100,,saga,0.001,0.7047138047138046,0.0042634285432310215,no_smote_logreg
16587,100,"{0: 1, 1: 4, 2: 1}",100,,saga,0.01,0.7041035353535353,0.0039438968911675535,no_smote_logreg
16588,100,"{0: 1, 1: 4, 2: 1}",100,,saga,0.1,0.700357744107744,0.0031080730844988687,no_smote_logreg
16589,100,"{0: 1, 1: 4, 2: 1}",100,,saga,1,0.6863846801346801,0.0049453309690644645,no_smote_logreg
16590,100,"{0: 1, 1: 4, 2: 1}",100,l2,liblinear,0.0001,0.7334806397306397,0.0056705056356831166,no_smote_logreg
16591,100,"{0: 1, 1: 4, 2: 1}",100,l2,liblinear,0.001,0.7335227272727273,0.0053728007388163124,no_smote_logreg
16592,100,"{0: 1, 1: 4, 2: 1}",100,l2,liblinear,0.01,0.7337752525252526,0.005401489637891126,no_smote_logreg
16593,100,"{0: 1, 1: 4, 2: 1}",100,l2,liblinear,0.1,0.7313131313131312,0.0034389668572010856,no_smote_logreg
16594,100,"{0: 1, 1: 4, 2: 1}",100,l2,liblinear,1,0.7231902356902357,0.0018265702335965818,no_smote_logreg
16595,100,"{0: 1, 1: 4, 2: 1}",100,l2,lbfgs,0.0001,0.7023779461279462,0.0037630122806829956,no_smote_logreg
16596,100,"{0: 1, 1: 4, 2: 1}",100,l2,lbfgs,0.001,0.7023779461279462,0.0037630122806829956,no_smote_logreg
16597,100,"{0: 1, 1: 4, 2: 1}",100,l2,lbfgs,0.01,0.7023779461279462,0.0037630122806829956,no_smote_logreg
16598,100,"{0: 1, 1: 4, 2: 1}",100,l2,lbfgs,0.1,0.7023779461279462,0.0037630122806829956,no_smote_logreg
16599,100,"{0: 1, 1: 4, 2: 1}",100,l2,lbfgs,1,0.7023779461279462,0.0037630122806829956,no_smote_logreg
16605,100,"{0: 1, 1: 4, 2: 1}",100,l2,newton-cholesky,0.0001,0.7046717171717172,0.0036910078544054965,no_smote_logreg
16606,100,"{0: 1, 1: 4, 2: 1}",100,l2,newton-cholesky,0.001,0.7048190235690235,0.00360493986582966,no_smote_logreg
16607,100,"{0: 1, 1: 4, 2: 1}",100,l2,newton-cholesky,0.01,0.7052188552188552,0.003640998106714166,no_smote_logreg
16608,100,"{0: 1, 1: 4, 2: 1}",100,l2,newton-cholesky,0.1,0.7068602693602692,0.003916064297236201,no_smote_logreg
16609,100,"{0: 1, 1: 4, 2: 1}",100,l2,newton-cholesky,1,0.7099957912457913,0.0038816489226157695,no_smote_logreg
16610,100,"{0: 1, 1: 4, 2: 1}",100,l2,sag,0.0001,0.7050925925925926,0.004803975372625139,no_smote_logreg
16611,100,"{0: 1, 1: 4, 2: 1}",100,l2,sag,0.001,0.7051346801346801,0.0047395692889487355,no_smote_logreg
16612,100,"{0: 1, 1: 4, 2: 1}",100,l2,sag,0.01,0.7052398989898989,0.004451441570130407,no_smote_logreg
16613,100,"{0: 1, 1: 4, 2: 1}",100,l2,sag,0.1,0.7001683501683501,0.0050761309755389524,no_smote_logreg
16614,100,"{0: 1, 1: 4, 2: 1}",100,l2,sag,1,0.683270202020202,0.007369347143312023,no_smote_logreg
16615,100,"{0: 1, 1: 4, 2: 1}",100,l2,saga,0.0001,0.7046296296296296,0.004248236525396406,no_smote_logreg
16616,100,"{0: 1, 1: 4, 2: 1}",100,l2,saga,0.001,0.7046927609427609,0.004376193734590695,no_smote_logreg
16617,100,"{0: 1, 1: 4, 2: 1}",100,l2,saga,0.01,0.7045454545454545,0.004300864950245575,no_smote_logreg
16618,100,"{0: 1, 1: 4, 2: 1}",100,l2,saga,0.1,0.7009048821548821,0.002732126661130881,no_smote_logreg
16619,100,"{0: 1, 1: 4, 2: 1}",100,l2,saga,1,0.6855850168350168,0.004520934769969896,no_smote_logreg
16620,100,"{0: 1, 1: 4, 2: 1}",100,l1,liblinear,0.0001,0.7334806397306397,0.005673238315573917,no_smote_logreg
16621,100,"{0: 1, 1: 4, 2: 1}",100,l1,liblinear,0.001,0.733543771043771,0.005622901923422317,no_smote_logreg
16622,100,"{0: 1, 1: 4, 2: 1}",100,l1,liblinear,0.01,0.7332281144781145,0.0055247814888973,no_smote_logreg
16623,100,"{0: 1, 1: 4, 2: 1}",100,l1,liblinear,0.1,0.7324915824915824,0.004307860907807459,no_smote_logreg
16624,100,"{0: 1, 1: 4, 2: 1}",100,l1,liblinear,1,0.7190656565656566,0.005373377666163167,no_smote_logreg
16645,100,"{0: 1, 1: 4, 2: 1}",100,l1,saga,0.0001,0.704587542087542,0.004270693220684549,no_smote_logreg
16646,100,"{0: 1, 1: 4, 2: 1}",100,l1,saga,0.001,0.7046506734006733,0.00432704146884675,no_smote_logreg
16647,100,"{0: 1, 1: 4, 2: 1}",100,l1,saga,0.01,0.7043560606060606,0.004151760569587706,no_smote_logreg
16648,100,"{0: 1, 1: 4, 2: 1}",100,l1,saga,0.1,0.7006734006734006,0.0020232685760474653,no_smote_logreg
16649,100,"{0: 1, 1: 4, 2: 1}",100,l1,saga,1,0.6870791245791246,0.0046843075104276025,no_smote_logreg
16685,100,"{0: 1, 1: 4, 2: 1}",1000,,lbfgs,0.0001,0.7021043771043771,0.003892471967194532,no_smote_logreg
16686,100,"{0: 1, 1: 4, 2: 1}",1000,,lbfgs,0.001,0.7021043771043771,0.003892471967194532,no_smote_logreg
16687,100,"{0: 1, 1: 4, 2: 1}",1000,,lbfgs,0.01,0.7021043771043771,0.003892471967194532,no_smote_logreg
16688,100,"{0: 1, 1: 4, 2: 1}",1000,,lbfgs,0.1,0.7021043771043771,0.003892471967194532,no_smote_logreg
16689,100,"{0: 1, 1: 4, 2: 1}",1000,,lbfgs,1,0.7020202020202021,0.0037485093985255642,no_smote_logreg
16700,100,"{0: 1, 1: 4, 2: 1}",1000,,sag,0.0001,0.7025252525252526,0.0037851889064978,no_smote_logreg
16701,100,"{0: 1, 1: 4, 2: 1}",1000,,sag,0.001,0.7034090909090909,0.0034381941424722505,no_smote_logreg
16702,100,"{0: 1, 1: 4, 2: 1}",1000,,sag,0.01,0.7055765993265993,0.004805357904441788,no_smote_logreg
16703,100,"{0: 1, 1: 4, 2: 1}",1000,,sag,0.1,0.7004840067340067,0.00512086234823405,no_smote_logreg
16704,100,"{0: 1, 1: 4, 2: 1}",1000,,sag,1,0.676936026936027,0.00845179255485422,no_smote_logreg
16705,100,"{0: 1, 1: 4, 2: 1}",1000,,saga,0.0001,0.7031355218855219,0.003503392890851309,no_smote_logreg
16706,100,"{0: 1, 1: 4, 2: 1}",1000,,saga,0.001,0.7043771043771043,0.0040003096219543635,no_smote_logreg
16707,100,"{0: 1, 1: 4, 2: 1}",1000,,saga,0.01,0.7041035353535353,0.004353264038303585,no_smote_logreg
16708,100,"{0: 1, 1: 4, 2: 1}",1000,,saga,0.1,0.7012626262626263,0.002883380617845768,no_smote_logreg
16709,100,"{0: 1, 1: 4, 2: 1}",1000,,saga,1,0.6844276094276094,0.0031736351046311308,no_smote_logreg
16710,100,"{0: 1, 1: 4, 2: 1}",1000,l2,liblinear,0.0001,0.7334806397306397,0.0056705056356831166,no_smote_logreg
16711,100,"{0: 1, 1: 4, 2: 1}",1000,l2,liblinear,0.001,0.7335227272727273,0.0053728007388163124,no_smote_logreg
16712,100,"{0: 1, 1: 4, 2: 1}",1000,l2,liblinear,0.01,0.7337752525252526,0.005401489637891126,no_smote_logreg
16713,100,"{0: 1, 1: 4, 2: 1}",1000,l2,liblinear,0.1,0.7313131313131312,0.0034389668572010856,no_smote_logreg
16714,100,"{0: 1, 1: 4, 2: 1}",1000,l2,liblinear,1,0.7231902356902357,0.0018265702335965818,no_smote_logreg
16715,100,"{0: 1, 1: 4, 2: 1}",1000,l2,lbfgs,0.0001,0.7019991582491583,0.003873083050165949,no_smote_logreg
16716,100,"{0: 1, 1: 4, 2: 1}",1000,l2,lbfgs,0.001,0.7019991582491583,0.003873083050165949,no_smote_logreg
16717,100,"{0: 1, 1: 4, 2: 1}",1000,l2,lbfgs,0.01,0.7019991582491583,0.003873083050165949,no_smote_logreg
16718,100,"{0: 1, 1: 4, 2: 1}",1000,l2,lbfgs,0.1,0.7019991582491583,0.003873083050165949,no_smote_logreg
16719,100,"{0: 1, 1: 4, 2: 1}",1000,l2,lbfgs,1,0.7020833333333333,0.003691127830607165,no_smote_logreg
16725,100,"{0: 1, 1: 4, 2: 1}",1000,l2,newton-cholesky,0.0001,0.7046717171717172,0.0036910078544054965,no_smote_logreg
16726,100,"{0: 1, 1: 4, 2: 1}",1000,l2,newton-cholesky,0.001,0.7048190235690235,0.00360493986582966,no_smote_logreg
16727,100,"{0: 1, 1: 4, 2: 1}",1000,l2,newton-cholesky,0.01,0.7052188552188552,0.003640998106714166,no_smote_logreg
16728,100,"{0: 1, 1: 4, 2: 1}",1000,l2,newton-cholesky,0.1,0.7068602693602692,0.003916064297236201,no_smote_logreg
16729,100,"{0: 1, 1: 4, 2: 1}",1000,l2,newton-cholesky,1,0.7099957912457913,0.0038816489226157695,no_smote_logreg
16730,100,"{0: 1, 1: 4, 2: 1}",1000,l2,sag,0.0001,0.7025462962962963,0.0038012996436222954,no_smote_logreg
16731,100,"{0: 1, 1: 4, 2: 1}",1000,l2,sag,0.001,0.7034511784511784,0.003487556690970318,no_smote_logreg
16732,100,"{0: 1, 1: 4, 2: 1}",1000,l2,sag,0.01,0.7055555555555555,0.004543018270908259,no_smote_logreg
16733,100,"{0: 1, 1: 4, 2: 1}",1000,l2,sag,0.1,0.702756734006734,0.003993883773563071,no_smote_logreg
16734,100,"{0: 1, 1: 4, 2: 1}",1000,l2,sag,1,0.6764941077441077,0.012015348299483648,no_smote_logreg
16735,100,"{0: 1, 1: 4, 2: 1}",1000,l2,saga,0.0001,0.7031144781144781,0.0034812020399220666,no_smote_logreg
16736,100,"{0: 1, 1: 4, 2: 1}",1000,l2,saga,0.001,0.704313973063973,0.003969080601732004,no_smote_logreg
16737,100,"{0: 1, 1: 4, 2: 1}",1000,l2,saga,0.01,0.7042929292929292,0.004445966668713703,no_smote_logreg
16738,100,"{0: 1, 1: 4, 2: 1}",1000,l2,saga,0.1,0.7004840067340067,0.0032482476786212604,no_smote_logreg
16739,100,"{0: 1, 1: 4, 2: 1}",1000,l2,saga,1,0.6881523569023569,0.0053495898469480534,no_smote_logreg
16740,100,"{0: 1, 1: 4, 2: 1}",1000,l1,liblinear,0.0001,0.733459595959596,0.0056554131421686,no_smote_logreg
16741,100,"{0: 1, 1: 4, 2: 1}",1000,l1,liblinear,0.001,0.7336069023569023,0.005600727612727744,no_smote_logreg
16742,100,"{0: 1, 1: 4, 2: 1}",1000,l1,liblinear,0.01,0.7329545454545455,0.005276492172345249,no_smote_logreg
16743,100,"{0: 1, 1: 4, 2: 1}",1000,l1,liblinear,0.1,0.732175925925926,0.005047259759809857,no_smote_logreg
16744,100,"{0: 1, 1: 4, 2: 1}",1000,l1,liblinear,1,0.7191498316498317,0.004664127665979823,no_smote_logreg
16765,100,"{0: 1, 1: 4, 2: 1}",1000,l1,saga,0.0001,0.7031144781144781,0.003525444064593484,no_smote_logreg
16766,100,"{0: 1, 1: 4, 2: 1}",1000,l1,saga,0.001,0.7043560606060606,0.004011806058852689,no_smote_logreg
16767,100,"{0: 1, 1: 4, 2: 1}",1000,l1,saga,0.01,0.7043560606060606,0.0043755865342916195,no_smote_logreg
16768,100,"{0: 1, 1: 4, 2: 1}",1000,l1,saga,0.1,0.6989688552188553,0.0029551329430205367,no_smote_logreg
16769,100,"{0: 1, 1: 4, 2: 1}",1000,l1,saga,1,0.6866372053872054,0.005019898845251395,no_smote_logreg
16805,100,"{0: 1, 1: 4, 2: 1}",10000,,lbfgs,0.0001,0.701936026936027,0.003843816301621867,no_smote_logreg
16806,100,"{0: 1, 1: 4, 2: 1}",10000,,lbfgs,0.001,0.701936026936027,0.003843816301621867,no_smote_logreg
16807,100,"{0: 1, 1: 4, 2: 1}",10000,,lbfgs,0.01,0.701936026936027,0.003843816301621867,no_smote_logreg
16808,100,"{0: 1, 1: 4, 2: 1}",10000,,lbfgs,0.1,0.701936026936027,0.003843816301621867,no_smote_logreg
16809,100,"{0: 1, 1: 4, 2: 1}",10000,,lbfgs,1,0.7020202020202021,0.0037485093985255642,no_smote_logreg
16820,100,"{0: 1, 1: 4, 2: 1}",10000,,sag,0.0001,0.7021675084175085,0.0038010666423260587,no_smote_logreg
16821,100,"{0: 1, 1: 4, 2: 1}",10000,,sag,0.001,0.7034301346801347,0.0034659033412401054,no_smote_logreg
16822,100,"{0: 1, 1: 4, 2: 1}",10000,,sag,0.01,0.7054924242424242,0.004725720719215472,no_smote_logreg
16823,100,"{0: 1, 1: 4, 2: 1}",10000,,sag,0.1,0.7034301346801347,0.0026978738233227827,no_smote_logreg
16824,100,"{0: 1, 1: 4, 2: 1}",10000,,sag,1,0.6821759259259259,0.006018150609178288,no_smote_logreg
16825,100,"{0: 1, 1: 4, 2: 1}",10000,,saga,0.0001,0.7023569023569024,0.003768774306581114,no_smote_logreg
16826,100,"{0: 1, 1: 4, 2: 1}",10000,,saga,0.001,0.7043560606060606,0.003986892238192918,no_smote_logreg
16827,100,"{0: 1, 1: 4, 2: 1}",10000,,saga,0.01,0.7042508417508417,0.0042482365253964285,no_smote_logreg
16828,100,"{0: 1, 1: 4, 2: 1}",10000,,saga,0.1,0.7007575757575757,0.00222407871895883,no_smote_logreg
16829,100,"{0: 1, 1: 4, 2: 1}",10000,,saga,1,0.6869739057239057,0.004595065341399412,no_smote_logreg
16830,100,"{0: 1, 1: 4, 2: 1}",10000,l2,liblinear,0.0001,0.7334806397306397,0.0056705056356831166,no_smote_logreg
16831,100,"{0: 1, 1: 4, 2: 1}",10000,l2,liblinear,0.001,0.7335227272727273,0.0053728007388163124,no_smote_logreg
16832,100,"{0: 1, 1: 4, 2: 1}",10000,l2,liblinear,0.01,0.7337752525252526,0.005401489637891126,no_smote_logreg
16833,100,"{0: 1, 1: 4, 2: 1}",10000,l2,liblinear,0.1,0.7313131313131312,0.0034389668572010856,no_smote_logreg
16834,100,"{0: 1, 1: 4, 2: 1}",10000,l2,liblinear,1,0.7231902356902357,0.0018265702335965818,no_smote_logreg
16835,100,"{0: 1, 1: 4, 2: 1}",10000,l2,lbfgs,0.0001,0.7020202020202021,0.003780272010410828,no_smote_logreg
16836,100,"{0: 1, 1: 4, 2: 1}",10000,l2,lbfgs,0.001,0.7020202020202021,0.003780272010410828,no_smote_logreg
16837,100,"{0: 1, 1: 4, 2: 1}",10000,l2,lbfgs,0.01,0.7020202020202021,0.003780272010410828,no_smote_logreg
16838,100,"{0: 1, 1: 4, 2: 1}",10000,l2,lbfgs,0.1,0.7020202020202021,0.003780272010410828,no_smote_logreg
16839,100,"{0: 1, 1: 4, 2: 1}",10000,l2,lbfgs,1,0.7020833333333333,0.003691127830607165,no_smote_logreg
16845,100,"{0: 1, 1: 4, 2: 1}",10000,l2,newton-cholesky,0.0001,0.7046717171717172,0.0036910078544054965,no_smote_logreg
16846,100,"{0: 1, 1: 4, 2: 1}",10000,l2,newton-cholesky,0.001,0.7048190235690235,0.00360493986582966,no_smote_logreg
16847,100,"{0: 1, 1: 4, 2: 1}",10000,l2,newton-cholesky,0.01,0.7052188552188552,0.003640998106714166,no_smote_logreg
16848,100,"{0: 1, 1: 4, 2: 1}",10000,l2,newton-cholesky,0.1,0.7068602693602692,0.003916064297236201,no_smote_logreg
16849,100,"{0: 1, 1: 4, 2: 1}",10000,l2,newton-cholesky,1,0.7099957912457913,0.0038816489226157695,no_smote_logreg
16850,100,"{0: 1, 1: 4, 2: 1}",10000,l2,sag,0.0001,0.7021885521885523,0.0038138605749748226,no_smote_logreg
16851,100,"{0: 1, 1: 4, 2: 1}",10000,l2,sag,0.001,0.7034090909090909,0.0034381941424722505,no_smote_logreg
16852,100,"{0: 1, 1: 4, 2: 1}",10000,l2,sag,0.01,0.7053872053872053,0.0046596630668303335,no_smote_logreg
16853,100,"{0: 1, 1: 4, 2: 1}",10000,l2,sag,0.1,0.7018097643097644,0.004697052664509859,no_smote_logreg
16854,100,"{0: 1, 1: 4, 2: 1}",10000,l2,sag,1,0.675,0.006440012844094262,no_smote_logreg
16855,100,"{0: 1, 1: 4, 2: 1}",10000,l2,saga,0.0001,0.7023148148148148,0.0037534679026219025,no_smote_logreg
16856,100,"{0: 1, 1: 4, 2: 1}",10000,l2,saga,0.001,0.7042929292929292,0.003948497890684505,no_smote_logreg
16857,100,"{0: 1, 1: 4, 2: 1}",10000,l2,saga,0.01,0.7041666666666666,0.004330928738261584,no_smote_logreg
16858,100,"{0: 1, 1: 4, 2: 1}",10000,l2,saga,0.1,0.701094276094276,0.00239511027780903,no_smote_logreg
16859,100,"{0: 1, 1: 4, 2: 1}",10000,l2,saga,1,0.6852062289562288,0.0044558166477832555,no_smote_logreg
16860,100,"{0: 1, 1: 4, 2: 1}",10000,l1,liblinear,0.0001,0.7335227272727273,0.005685168609374504,no_smote_logreg
16861,100,"{0: 1, 1: 4, 2: 1}",10000,l1,liblinear,0.001,0.733543771043771,0.005630772069652165,no_smote_logreg
16862,100,"{0: 1, 1: 4, 2: 1}",10000,l1,liblinear,0.01,0.7332281144781144,0.005454600661690129,no_smote_logreg
16863,100,"{0: 1, 1: 4, 2: 1}",10000,l1,liblinear,0.1,0.7315025252525252,0.005039708578027122,no_smote_logreg
16864,100,"{0: 1, 1: 4, 2: 1}",10000,l1,liblinear,1,0.7235058922558921,0.004739008647507297,no_smote_logreg
16885,100,"{0: 1, 1: 4, 2: 1}",10000,l1,saga,0.0001,0.7023569023569024,0.0037369139690505205,no_smote_logreg
16886,100,"{0: 1, 1: 4, 2: 1}",10000,l1,saga,0.001,0.704313973063973,0.004049709577323982,no_smote_logreg
16887,100,"{0: 1, 1: 4, 2: 1}",10000,l1,saga,0.01,0.704124579124579,0.0041371218963252385,no_smote_logreg
16888,100,"{0: 1, 1: 4, 2: 1}",10000,l1,saga,0.1,0.701010101010101,0.0036385647721466218,no_smote_logreg
16889,100,"{0: 1, 1: 4, 2: 1}",10000,l1,saga,1,0.6879840067340067,0.003750635274406871,no_smote_logreg
16925,100,"{0: 1, 1: 5, 2: 1}",100,,lbfgs,0.0001,0.6768728956228957,0.0037925522983396935,no_smote_logreg
16926,100,"{0: 1, 1: 5, 2: 1}",100,,lbfgs,0.001,0.6768728956228957,0.0037925522983396935,no_smote_logreg
16927,100,"{0: 1, 1: 5, 2: 1}",100,,lbfgs,0.01,0.6768728956228957,0.0037925522983396935,no_smote_logreg
16928,100,"{0: 1, 1: 5, 2: 1}",100,,lbfgs,0.1,0.6768728956228957,0.0037925522983396935,no_smote_logreg
16929,100,"{0: 1, 1: 5, 2: 1}",100,,lbfgs,1,0.6768728956228957,0.0037925522983396935,no_smote_logreg
16940,100,"{0: 1, 1: 5, 2: 1}",100,,sag,0.0001,0.6793981481481481,0.004573330007428471,no_smote_logreg
16941,100,"{0: 1, 1: 5, 2: 1}",100,,sag,0.001,0.6793139730639731,0.0047305910526270895,no_smote_logreg
16942,100,"{0: 1, 1: 5, 2: 1}",100,,sag,0.01,0.6811868686868687,0.0037051382284636193,no_smote_logreg
16943,100,"{0: 1, 1: 5, 2: 1}",100,,sag,0.1,0.6794402356902357,0.00612608717224878,no_smote_logreg
16944,100,"{0: 1, 1: 5, 2: 1}",100,,sag,1,0.6482323232323233,0.02155989545396913,no_smote_logreg
16945,100,"{0: 1, 1: 5, 2: 1}",100,,saga,0.0001,0.6802819865319865,0.003396206478866877,no_smote_logreg
16946,100,"{0: 1, 1: 5, 2: 1}",100,,saga,0.001,0.6804292929292929,0.003358047854430771,no_smote_logreg
16947,100,"{0: 1, 1: 5, 2: 1}",100,,saga,0.01,0.6811237373737374,0.004865436369231805,no_smote_logreg
16948,100,"{0: 1, 1: 5, 2: 1}",100,,saga,0.1,0.6771043771043772,0.002875691179072331,no_smote_logreg
16949,100,"{0: 1, 1: 5, 2: 1}",100,,saga,1,0.6620791245791245,0.009778811940375505,no_smote_logreg
16950,100,"{0: 1, 1: 5, 2: 1}",100,l2,liblinear,0.0001,0.7286405723905724,0.0050736876750585224,no_smote_logreg
16951,100,"{0: 1, 1: 5, 2: 1}",100,l2,liblinear,0.001,0.7287037037037039,0.004924692056941877,no_smote_logreg
16952,100,"{0: 1, 1: 5, 2: 1}",100,l2,liblinear,0.01,0.7289983164983166,0.004778650740170269,no_smote_logreg
16953,100,"{0: 1, 1: 5, 2: 1}",100,l2,liblinear,0.1,0.7258838383838384,0.003962380595939275,no_smote_logreg
16954,100,"{0: 1, 1: 5, 2: 1}",100,l2,liblinear,1,0.7173611111111111,0.001145678248216852,no_smote_logreg
16955,100,"{0: 1, 1: 5, 2: 1}",100,l2,lbfgs,0.0001,0.6778619528619528,0.005070020516611567,no_smote_logreg
16956,100,"{0: 1, 1: 5, 2: 1}",100,l2,lbfgs,0.001,0.6778619528619528,0.005070020516611567,no_smote_logreg
16957,100,"{0: 1, 1: 5, 2: 1}",100,l2,lbfgs,0.01,0.6778619528619528,0.005070020516611567,no_smote_logreg
16958,100,"{0: 1, 1: 5, 2: 1}",100,l2,lbfgs,0.1,0.6778619528619528,0.005070020516611567,no_smote_logreg
16959,100,"{0: 1, 1: 5, 2: 1}",100,l2,lbfgs,1,0.6778619528619528,0.005070020516611567,no_smote_logreg
16965,100,"{0: 1, 1: 5, 2: 1}",100,l2,newton-cholesky,0.0001,0.6780723905723904,0.0038634667260280605,no_smote_logreg
16966,100,"{0: 1, 1: 5, 2: 1}",100,l2,newton-cholesky,0.001,0.6781355218855218,0.003817574395415343,no_smote_logreg
16967,100,"{0: 1, 1: 5, 2: 1}",100,l2,newton-cholesky,0.01,0.6786616161616161,0.003794303380679223,no_smote_logreg
16968,100,"{0: 1, 1: 5, 2: 1}",100,l2,newton-cholesky,0.1,0.6796296296296296,0.00341622792849338,no_smote_logreg
16969,100,"{0: 1, 1: 5, 2: 1}",100,l2,newton-cholesky,1,0.6819865319865318,0.0027126065731181816,no_smote_logreg
16970,100,"{0: 1, 1: 5, 2: 1}",100,l2,sag,0.0001,0.679419191919192,0.00464986395442227,no_smote_logreg
16971,100,"{0: 1, 1: 5, 2: 1}",100,l2,sag,0.001,0.6793139730639731,0.004572071030621942,no_smote_logreg
16972,100,"{0: 1, 1: 5, 2: 1}",100,l2,sag,0.01,0.6812289562289562,0.003863466726028088,no_smote_logreg
16973,100,"{0: 1, 1: 5, 2: 1}",100,l2,sag,0.1,0.6806607744107744,0.004021508143296722,no_smote_logreg
16974,100,"{0: 1, 1: 5, 2: 1}",100,l2,sag,1,0.6612373737373737,0.003668261897408665,no_smote_logreg
16975,100,"{0: 1, 1: 5, 2: 1}",100,l2,saga,0.0001,0.6803872053872053,0.003406621918419503,no_smote_logreg
16976,100,"{0: 1, 1: 5, 2: 1}",100,l2,saga,0.001,0.6802609427609427,0.003331568590431547,no_smote_logreg
16977,100,"{0: 1, 1: 5, 2: 1}",100,l2,saga,0.01,0.6809343434343434,0.0047465717196422536,no_smote_logreg
16978,100,"{0: 1, 1: 5, 2: 1}",100,l2,saga,0.1,0.6762415824915825,0.004196636596223869,no_smote_logreg
16979,100,"{0: 1, 1: 5, 2: 1}",100,l2,saga,1,0.6613425925925926,0.008919828770417283,no_smote_logreg
16980,100,"{0: 1, 1: 5, 2: 1}",100,l1,liblinear,0.0001,0.72868265993266,0.005035840804181868,no_smote_logreg
16981,100,"{0: 1, 1: 5, 2: 1}",100,l1,liblinear,0.001,0.7286195286195287,0.004998238956840932,no_smote_logreg
16982,100,"{0: 1, 1: 5, 2: 1}",100,l1,liblinear,0.01,0.7281776094276096,0.005167777773500019,no_smote_logreg
16983,100,"{0: 1, 1: 5, 2: 1}",100,l1,liblinear,0.1,0.7275883838383839,0.004911365505333769,no_smote_logreg
16984,100,"{0: 1, 1: 5, 2: 1}",100,l1,liblinear,1,0.7177188552188551,0.0047859661160406745,no_smote_logreg
17005,100,"{0: 1, 1: 5, 2: 1}",100,l1,saga,0.0001,0.6803661616161616,0.0032786438409734804,no_smote_logreg
17006,100,"{0: 1, 1: 5, 2: 1}",100,l1,saga,0.001,0.6802819865319865,0.003444113858296053,no_smote_logreg
17007,100,"{0: 1, 1: 5, 2: 1}",100,l1,saga,0.01,0.681334175084175,0.004644241556946196,no_smote_logreg
17008,100,"{0: 1, 1: 5, 2: 1}",100,l1,saga,0.1,0.6772095959595961,0.0029501835961753594,no_smote_logreg
17009,100,"{0: 1, 1: 5, 2: 1}",100,l1,saga,1,0.6605850168350168,0.004236231852338983,no_smote_logreg
17045,100,"{0: 1, 1: 5, 2: 1}",1000,,lbfgs,0.0001,0.6772306397306397,0.0042269178763511975,no_smote_logreg
17046,100,"{0: 1, 1: 5, 2: 1}",1000,,lbfgs,0.001,0.6772306397306397,0.0042269178763511975,no_smote_logreg
17047,100,"{0: 1, 1: 5, 2: 1}",1000,,lbfgs,0.01,0.6772306397306397,0.0042269178763511975,no_smote_logreg
17048,100,"{0: 1, 1: 5, 2: 1}",1000,,lbfgs,0.1,0.6772306397306397,0.0042269178763511975,no_smote_logreg
17049,100,"{0: 1, 1: 5, 2: 1}",1000,,lbfgs,1,0.6771043771043771,0.004217898315732797,no_smote_logreg
17060,100,"{0: 1, 1: 5, 2: 1}",1000,,sag,0.0001,0.6773779461279461,0.004150693799979514,no_smote_logreg
17061,100,"{0: 1, 1: 5, 2: 1}",1000,,sag,0.001,0.6785563973063973,0.004017101009760933,no_smote_logreg
17062,100,"{0: 1, 1: 5, 2: 1}",1000,,sag,0.01,0.6812079124579125,0.003691007854405496,no_smote_logreg
17063,100,"{0: 1, 1: 5, 2: 1}",1000,,sag,0.1,0.6773779461279462,0.004449849566299212,no_smote_logreg
17064,100,"{0: 1, 1: 5, 2: 1}",1000,,sag,1,0.6590909090909091,0.021192341701426257,no_smote_logreg
17065,100,"{0: 1, 1: 5, 2: 1}",1000,,saga,0.0001,0.6779882154882155,0.003933890836666255,no_smote_logreg
17066,100,"{0: 1, 1: 5, 2: 1}",1000,,saga,0.001,0.6790614478114478,0.0045952580833864875,no_smote_logreg
17067,100,"{0: 1, 1: 5, 2: 1}",1000,,saga,0.01,0.680702861952862,0.004378722829508399,no_smote_logreg
17068,100,"{0: 1, 1: 5, 2: 1}",1000,,saga,0.1,0.6775883838383839,0.0031102095600744413,no_smote_logreg
17069,100,"{0: 1, 1: 5, 2: 1}",1000,,saga,1,0.6624789562289563,0.00576514838116812,no_smote_logreg
17070,100,"{0: 1, 1: 5, 2: 1}",1000,l2,liblinear,0.0001,0.7286405723905724,0.0050736876750585224,no_smote_logreg
17071,100,"{0: 1, 1: 5, 2: 1}",1000,l2,liblinear,0.001,0.7287037037037039,0.004924692056941877,no_smote_logreg
17072,100,"{0: 1, 1: 5, 2: 1}",1000,l2,liblinear,0.01,0.7289983164983166,0.004778650740170269,no_smote_logreg
17073,100,"{0: 1, 1: 5, 2: 1}",1000,l2,liblinear,0.1,0.7258838383838384,0.003962380595939275,no_smote_logreg
17074,100,"{0: 1, 1: 5, 2: 1}",1000,l2,liblinear,1,0.7173611111111111,0.001145678248216852,no_smote_logreg
